date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:49:17	77378/77378	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/index.html	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/index.html	(from )
16:49:17	31/31	---M--	200	added ('OK')	text/plain	date:Tue,%2014%20Aug%202018%2016:00:10%20GMT	https://themes.pixelstrap.com/robots.txt		(from )
16:49:17	404/404	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/images/favicon.png	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/assets/images/favicon.png	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
16:49:18	9149/9149	---M-Z	200	added ('OK')	text/css	date:Thu,%2001%20Feb%202024%2003:49:06%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/css/linearicon.css	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/assets/css/linearicon.css	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
16:49:18	79039/79039	---M-Z	200	added ('OK')	text/css	date:Thu,%2001%20Feb%202024%2003:49:06%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/css/vendors/font-awesome.css	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/assets/css/vendors/font-awesome.css	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
16:49:18	17591/17591	---M-Z	200	added ('OK')	text/css	date:Thu,%2001%20Feb%202024%2003:49:06%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/css/vendors/themify.css	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/assets/css/vendors/themify.css	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
16:49:18	1023/1023	---M-Z	200	added ('OK')	text/css	date:Thu,%2001%20Feb%202024%2003:49:06%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/css/ratio.css	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/assets/css/ratio.css	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
16:49:18	110492/110492	---M-Z	200	added ('OK')	text/css	date:Thu,%2001%20Feb%202024%2003:49:06%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/css/remixicon.css	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/assets/css/remixicon.css	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
16:49:19	2307/2307	---M-Z	200	added ('OK')	text/css	date:Thu,%2001%20Feb%202024%2003:49:06%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/css/vendors/feather-icon.css	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/assets/css/vendors/feather-icon.css	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
16:49:19	3589/3589	---M-Z	200	added ('OK')	text/css	date:Thu,%2001%20Feb%202024%2003:49:06%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/css/vendors/scrollbar.css	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/assets/css/vendors/scrollbar.css	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
16:49:19	68740/68740	---M-Z	200	added ('OK')	text/css	date:Thu,%2001%20Feb%202024%2003:49:06%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/css/vendors/animate.css	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/assets/css/vendors/animate.css	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
16:49:19	340711/340711	---M-Z	200	added ('OK')	text/css	date:Thu,%2001%20Feb%202024%2003:49:06%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/css/vendors/bootstrap.css	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/assets/css/vendors/bootstrap.css	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
16:49:20	6228/6228	---M-Z	200	added ('OK')	text/css	date:Thu,%2001%20Feb%202024%2003:49:06%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/css/vector-map.css	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/assets/css/vector-map.css	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
16:49:20	3734/3734	---M-Z	200	added ('OK')	text/css	date:Thu,%2001%20Feb%202024%2003:49:06%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/css/vendors/slick.css	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/assets/css/vendors/slick.css	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
16:49:20	1176801/1176801	---M-Z	200	added ('OK')	text/css	date:Thu,%2001%20Feb%202024%2003:49:06%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/css/style.css	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/assets/css/style.css	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
16:49:20	4960/4960	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/images/logo/1.png	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/assets/images/logo/1.png	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
16:49:21	3716/3716	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/images/logo/1-white.png	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/assets/images/logo/1-white.png	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
16:49:21	53779/53779	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/images/users/4.jpg	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/assets/images/users/4.jpg	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
16:49:21	59360/59360	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:06%20GMT	https://themes.pixelstrap.com/fastkart/back-end/all-users.html	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/all-users.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
16:49:21	69626/69626	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/order-list.html	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/order-list.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
16:49:21	52919/52919	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/support-ticket.html	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/support-ticket.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
16:49:22	37433/37433	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/profile-setting.html	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/profile-setting.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
16:49:22	4277/4277	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/images/logo/full-white.png	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/assets/images/logo/full-white.png	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
16:49:22	370/370	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/images/logo/logo.png	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/assets/images/logo/logo.png	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
16:49:22	444/444	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/assets/images/logo/logo-white.png	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/assets/images/logo/logo-white.png	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
16:49:23	60462/60462	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/products.html	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/products.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
16:49:23	58171/58171	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:06%20GMT	https://themes.pixelstrap.com/fastkart/back-end/add-new-product.html	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/add-new-product.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
16:49:23	61909/61909	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/category.html	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/category.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
16:49:23	34937/34937	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:06%20GMT	https://themes.pixelstrap.com/fastkart/back-end/add-new-category.html	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/add-new-category.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
16:49:23	36363/36363	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/attributes.html	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/attributes.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
16:49:24	28830/28830	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:06%20GMT	https://themes.pixelstrap.com/fastkart/back-end/add-new-attributes.html	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/add-new-attributes.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
16:49:24	42265/42265	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:06%20GMT	https://themes.pixelstrap.com/fastkart/back-end/add-new-user.html	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/add-new-user.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
16:49:24	35859/35859	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202024%2003:49:07%20GMT	https://themes.pixelstrap.com/fastkart/back-end/role.html	C:/My%20Web%20Sites/ecom/themes.pixelstrap.com/fastkart/back-end/role.html	(from https://themes.pixelstrap.com/fastkart/back-end/index.html)
